chunk_id,text,chunk_length,token_count,meta_db_type,meta_database_server_name,meta_source_system_database_name,meta_schema_name,meta_source_table,meta_pk_column_name,meta_pk_data_type,meta_watermark_column_name,meta_watermark_data_type,meta_is_watermark_null,meta_table_size,meta_extraction_type_rules,meta_extraction_mode
dataglossary_row_406_chunk_0,db_type sql server database_server_name emr source_system_database_name emr_transaction schema_name dbo source_table shg_emergency_medical_record pk_column_name id pk_data_type uniqueidentifier watermark_column_name modified_date watermark_data_type datetime is_watermark_null yes extraction_type_rules customquery_find other watermark column,342,85,SQL Server,EMR,EMR_TRANSACTION,dbo,shg_emergency_medical_record,id,uniqueidentifier,modified_date,datetime,Yes,141661.0,customquery_find other watermark column,
dataglossary_row_407_chunk_0,db_type sql server database_server_name emr source_system_database_name emr_transaction schema_name dbo source_table shg_emr_tablet_log pk_column_name emr_tablet_log_id pk_data_type integer watermark_column_name modified_date watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,333,83,SQL Server,EMR,EMR_TRANSACTION,dbo,shg_emr_tablet_log,emr_tablet_log_id,integer,modified_date,datetime,No,14983.0,incremental with watermark datetime,
dataglossary_row_408_chunk_0,db_type sql server database_server_name emr source_system_database_name emr_transaction schema_name dbo source_table shg_log_header pk_column_name log_header_id pk_data_type integer watermark_column_name created_date watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,324,81,SQL Server,EMR,EMR_TRANSACTION,dbo,shg_log_header,log_header_id,integer,created_date,datetime,No,454809.0,incremental with watermark datetime,
dataglossary_row_409_chunk_0,db_type sql server database_server_name emr source_system_database_name emr_transaction schema_name dbo source_table shg_medical_rehab pk_column_name medical_rehab_id pk_data_type uniqueidentifier watermark_column_name modified_date watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,340,85,SQL Server,EMR,EMR_TRANSACTION,dbo,shg_medical_rehab,medical_rehab_id,uniqueidentifier,modified_date,datetime,No,1027419.0,incremental with watermark datetime,
dataglossary_row_410_chunk_0,db_type sql server database_server_name emr source_system_database_name emr_transaction schema_name dbo source_table shg_medical_rehab_first_assesment pk_column_name medical_rehab_id pk_data_type uniqueidentifier watermark_column_name modified_date watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,356,89,SQL Server,EMR,EMR_TRANSACTION,dbo,shg_medical_rehab_first_assesment,medical_rehab_id,uniqueidentifier,modified_date,datetime,No,328423.0,incremental with watermark datetime,
dataglossary_row_411_chunk_0,db_type sql server database_server_name emr source_system_database_name emr_transaction schema_name dbo source_table shg_medical_rehab_first_assessment_log pk_column_name medical_rehab_first_assessment_log_id pk_data_type integer watermark_column_name created_date watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,372,93,SQL Server,EMR,EMR_TRANSACTION,dbo,shg_medical_rehab_first_assessment_log,medical_rehab_first_assessment_log_id,integer,created_date,datetime,No,287306.0,incremental with watermark datetime,
dataglossary_row_412_chunk_0,db_type sql server database_server_name emr source_system_database_name emr_transaction schema_name dbo source_table shg_medical_rehab_log pk_column_name medical_rehab_log_id pk_data_type integer watermark_column_name created_date watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,338,84,SQL Server,EMR,EMR_TRANSACTION,dbo,shg_medical_rehab_log,medical_rehab_log_id,integer,created_date,datetime,No,780030.0,incremental with watermark datetime,
dataglossary_row_413_chunk_0,db_type sql server database_server_name emr source_system_database_name emr_transaction schema_name dbo source_table shg_mst_pregnancy_history pk_column_name pregnancy_history_id pk_data_type uniqueidentifier watermark_column_name modified_date watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,352,88,SQL Server,EMR,EMR_TRANSACTION,dbo,shg_mst_pregnancy_history,pregnancy_history_id,uniqueidentifier,modified_date,datetime,No,197988.0,incremental with watermark datetime,
dataglossary_row_414_chunk_0,db_type sql server database_server_name emr source_system_database_name emr_transaction schema_name dbo source_table shg_objective_log pk_column_name objective_log_id pk_data_type integer watermark_column_name created_date watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,330,82,SQL Server,EMR,EMR_TRANSACTION,dbo,shg_objective_log,objective_log_id,integer,created_date,datetime,No,7272018.0,incremental with watermark datetime,
dataglossary_row_415_chunk_0,db_type sql server database_server_name emr source_system_database_name emr_transaction schema_name dbo source_table shg_other_health_info pk_column_name other_health_info_id pk_data_type uniqueidentifier watermark_column_name modified_date watermark_data_type datetime is_watermark_null yes extraction_type_rules customquery_find other watermark column,353,88,SQL Server,EMR,EMR_TRANSACTION,dbo,shg_other_health_info,other_health_info_id,uniqueidentifier,modified_date,datetime,Yes,48981371.0,customquery_find other watermark column,
dataglossary_row_416_chunk_0,db_type sql server database_server_name emr source_system_database_name emr_transaction schema_name dbo source_table shg_other_health_info_master pk_column_name other_health_info_master_id pk_data_type uniqueidentifier watermark_column_name modified_date watermark_data_type datetime is_watermark_null yes extraction_type_rules customquery_find other watermark column,367,91,SQL Server,EMR,EMR_TRANSACTION,dbo,shg_other_health_info_master,other_health_info_master_id,uniqueidentifier,modified_date,datetime,Yes,12840145.0,customquery_find other watermark column,
dataglossary_row_417_chunk_0,db_type sql server database_server_name emr source_system_database_name emr_transaction schema_name dbo source_table shg_planning_log pk_column_name planning_log_id pk_data_type integer watermark_column_name created_date watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,328,82,SQL Server,EMR,EMR_TRANSACTION,dbo,shg_planning_log,planning_log_id,integer,created_date,datetime,No,1816997.0,incremental with watermark datetime,
dataglossary_row_418_chunk_0,db_type sql server database_server_name emr source_system_database_name emr_transaction schema_name dbo source_table shg_planning_therapist_log pk_column_name log_syncplanningtherapist_id pk_data_type uniqueidentifier watermark_column_name modified_date watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,361,90,SQL Server,EMR,EMR_TRANSACTION,dbo,shg_planning_therapist_log,log_syncplanningtherapist_id,uniqueidentifier,modified_date,datetime,No,229906.0,incremental with watermark datetime,
dataglossary_row_419_chunk_0,db_type sql server database_server_name emr source_system_database_name emr_transaction schema_name dbo source_table shg_procedure_kit_detail pk_column_name procedure_kit_detail_id pk_data_type integer watermark_column_name procedure_kit_detail_id watermark_data_type integer is_watermark_null no extraction_type_rules incremental with watermark datetime,354,88,SQL Server,EMR,EMR_TRANSACTION,dbo,shg_procedure_kit_detail,procedure_kit_detail_id,integer,procedure_kit_detail_id,integer,No,128953.0,incremental with watermark datetime,
dataglossary_row_420_chunk_0,db_type sql server database_server_name emr source_system_database_name emr_transaction schema_name dbo source_table shg_procedure_kit_log pk_column_name procedure_kit_log_id pk_data_type integer watermark_column_name created_date watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,338,84,SQL Server,EMR,EMR_TRANSACTION,dbo,shg_procedure_kit_log,procedure_kit_log_id,integer,created_date,datetime,No,102424.0,incremental with watermark datetime,
dataglossary_row_421_chunk_0,db_type sql server database_server_name emr source_system_database_name emr_transaction schema_name dbo source_table shg_referral_log pk_column_name log_syncreferal_id pk_data_type uniqueidentifier watermark_column_name modified_date watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,341,85,SQL Server,EMR,EMR_TRANSACTION,dbo,shg_referral_log,log_syncreferal_id,uniqueidentifier,modified_date,datetime,No,673577.0,incremental with watermark datetime,
dataglossary_row_422_chunk_0,db_type sql server database_server_name emr source_system_database_name emr_transaction schema_name dbo source_table shg_soap_document pk_column_name soap_document_id pk_data_type uniqueidentifier watermark_column_name modified_date watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,340,85,SQL Server,EMR,EMR_TRANSACTION,dbo,shg_soap_document,soap_document_id,uniqueidentifier,modified_date,datetime,No,223752.0,incremental with watermark datetime,
dataglossary_row_423_chunk_0,db_type sql server database_server_name emr source_system_database_name emr_transaction schema_name dbo source_table shg_special_notification pk_column_name special_notification_id pk_data_type uniqueidentifier watermark_column_name modified_date watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,354,88,SQL Server,EMR,EMR_TRANSACTION,dbo,shg_special_notification,special_notification_id,uniqueidentifier,modified_date,datetime,No,217209.0,incremental with watermark datetime,
dataglossary_row_424_chunk_0,db_type sql server database_server_name emr source_system_database_name emr_transaction schema_name dbo source_table shg_special_notification_log pk_column_name special_notification_log_id pk_data_type integer watermark_column_name created_date watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,352,88,SQL Server,EMR,EMR_TRANSACTION,dbo,shg_special_notification_log,special_notification_log_id,integer,created_date,datetime,No,1.0,incremental with watermark datetime,
dataglossary_row_425_chunk_0,db_type sql server database_server_name emr source_system_database_name emr_transaction schema_name dbo source_table shg_subjective_log pk_column_name subjective_log_id pk_data_type integer watermark_column_name created_date watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,332,83,SQL Server,EMR,EMR_TRANSACTION,dbo,shg_subjective_log,subjective_log_id,integer,created_date,datetime,No,1821104.0,incremental with watermark datetime,
dataglossary_row_426_chunk_0,db_type sql server database_server_name emr source_system_database_name emr_transaction schema_name dbo source_table shg_teleconsultation_prescription pk_column_name teleconsultation_prescription_id pk_data_type integer watermark_column_name modified_date watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,363,90,SQL Server,EMR,EMR_TRANSACTION,dbo,shg_teleconsultation_prescription,teleconsultation_prescription_id,integer,modified_date,datetime,No,59.0,incremental with watermark datetime,
dataglossary_row_427_chunk_0,db_type sql server database_server_name emr source_system_database_name emr_transaction schema_name dbo source_table shg_therapy_plannning pk_column_name shg_therapy_plannning pk_data_type uniqueidentifier watermark_column_name modified_date watermark_data_type datetime is_watermark_null yes extraction_type_rules customquery_find other watermark column,354,88,SQL Server,EMR,EMR_TRANSACTION,dbo,shg_therapy_plannning,shg_therapy_plannning,uniqueidentifier,modified_date,datetime,Yes,149623.0,customquery_find other watermark column,
dataglossary_row_428_chunk_0,db_type sql server database_server_name emr source_system_database_name emr_transaction schema_name dbo source_table shg_vaccination_log pk_column_name vaccination_log_id pk_data_type uniqueidentifier watermark_column_name modified_date watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,344,86,SQL Server,EMR,EMR_TRANSACTION,dbo,shg_vaccination_log,vaccination_log_id,uniqueidentifier,modified_date,datetime,No,7709447.0,incremental with watermark datetime,
dataglossary_row_429_chunk_0,db_type sql server database_server_name emr source_system_database_name emr_transaction schema_name dbo source_table shg_worklist_doctor_click_patient_log pk_column_name log_id pk_data_type integer watermark_column_name created_date watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,340,85,SQL Server,EMR,EMR_TRANSACTION,dbo,shg_worklist_doctor_click_patient_log,log_id,integer,created_date,datetime,No,383285.0,incremental with watermark datetime,
dataglossary_row_430_chunk_0,db_type sql server database_server_name emr source_system_database_name emr_transaction schema_name dbo source_table tr_patient_alert pk_column_name patient_alert_id pk_data_type uniqueidentifier watermark_column_name modified_date watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,339,84,SQL Server,EMR,EMR_TRANSACTION,dbo,TR_patient_alert,patient_alert_id,uniqueidentifier,modified_date,datetime,No,25539.0,incremental with watermark datetime,
dataglossary_row_431_chunk_0,db_type sql server database_server_name emr source_system_database_name emr_transaction_log schema_name dbo source_table shg_assessment_log pk_column_name assessment_log_id pk_data_type integer watermark_column_name created_date watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,336,84,SQL Server,EMR,EMR_TRANSACTION_LOG,dbo,shg_assessment_log,assessment_log_id,integer,created_date,datetime,No,19481454.0,incremental with watermark datetime,
dataglossary_row_432_chunk_0,db_type sql server database_server_name emr source_system_database_name emr_transaction_log schema_name dbo source_table shg_cpoe_transaction_log pk_column_name cpoe_transaction_log_id pk_data_type integer watermark_column_name created_date watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,348,87,SQL Server,EMR,EMR_TRANSACTION_LOG,dbo,shg_cpoe_transaction_log,cpoe_transaction_log_id,integer,created_date,datetime,No,17404658.0,incremental with watermark datetime,
dataglossary_row_433_chunk_0,db_type sql server database_server_name emr source_system_database_name emr_transaction_log schema_name dbo source_table shg_log_header pk_column_name log_header_id pk_data_type integer watermark_column_name created_date watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,328,82,SQL Server,EMR,EMR_TRANSACTION_LOG,dbo,shg_log_header,log_header_id,integer,created_date,datetime,No,23298309.0,incremental with watermark datetime,
dataglossary_row_434_chunk_0,db_type sql server database_server_name emr source_system_database_name emr_transaction_log schema_name dbo source_table shg_log_header_fa pk_column_name log_header_fa_id pk_data_type integer watermark_column_name created_date watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,334,83,SQL Server,EMR,EMR_TRANSACTION_LOG,dbo,shg_log_header_fa,log_header_fa_id,integer,created_date,datetime,No,18378066.0,incremental with watermark datetime,
dataglossary_row_435_chunk_0,db_type sql server database_server_name emr source_system_database_name emr_transaction_log schema_name dbo source_table shg_objective_log pk_column_name objective_log_id pk_data_type integer watermark_column_name created_date watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,334,83,SQL Server,EMR,EMR_TRANSACTION_LOG,dbo,shg_objective_log,objective_log_id,integer,created_date,datetime,No,163574538.0,incremental with watermark datetime,
dataglossary_row_436_chunk_0,db_type sql server database_server_name emr source_system_database_name emr_transaction_log schema_name dbo source_table shg_objective_log_fa pk_column_name objective_log_fa_id pk_data_type integer watermark_column_name created_date watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,340,85,SQL Server,EMR,EMR_TRANSACTION_LOG,dbo,shg_objective_log_fa,objective_log_fa_id,integer,created_date,datetime,No,142636123.0,incremental with watermark datetime,
dataglossary_row_437_chunk_0,db_type sql server database_server_name emr source_system_database_name emr_transaction_log schema_name dbo source_table shg_others_log_fa pk_column_name others_log_fa_id pk_data_type integer watermark_column_name created_date watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,334,83,SQL Server,EMR,EMR_TRANSACTION_LOG,dbo,shg_others_log_fa,others_log_fa_id,integer,created_date,datetime,No,57551508.0,incremental with watermark datetime,
dataglossary_row_438_chunk_0,db_type sql server database_server_name emr source_system_database_name emr_transaction_log schema_name dbo source_table shg_planning_log pk_column_name planning_log_id pk_data_type integer watermark_column_name created_date watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,332,83,SQL Server,EMR,EMR_TRANSACTION_LOG,dbo,shg_planning_log,planning_log_id,integer,created_date,datetime,No,40543246.0,incremental with watermark datetime,
dataglossary_row_439_chunk_0,db_type sql server database_server_name emr source_system_database_name emr_transaction_log schema_name dbo source_table shg_prescription_log pk_column_name prescription_log_id pk_data_type integer watermark_column_name created_date watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,340,85,SQL Server,EMR,EMR_TRANSACTION_LOG,dbo,shg_prescription_log,prescription_log_id,integer,created_date,datetime,No,48097720.0,incremental with watermark datetime,
dataglossary_row_440_chunk_0,db_type sql server database_server_name emr source_system_database_name emr_transaction_log schema_name dbo source_table shg_subjective_log pk_column_name subjective_log_id pk_data_type integer watermark_column_name created_date watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,336,84,SQL Server,EMR,EMR_TRANSACTION_LOG,dbo,shg_subjective_log,subjective_log_id,integer,created_date,datetime,No,40366253.0,incremental with watermark datetime,
dataglossary_row_441_chunk_0,db_type sql server database_server_name emr source_system_database_name emr_transaction_log schema_name dbo source_table shg_subjective_log_fa pk_column_name subjective_log_fa_id pk_data_type integer watermark_column_name created_date watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,342,85,SQL Server,EMR,EMR_TRANSACTION_LOG,dbo,shg_subjective_log_fa,subjective_log_fa_id,integer,created_date,datetime,No,55983230.0,incremental with watermark datetime,
dataglossary_row_442_chunk_0,db_type sql server database_server_name emr source_system_database_name general schema_name dbo source_table ms_calculate_type pk_column_name calculate_type_id pk_data_type integer watermark_column_name modified_date watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,324,81,SQL Server,EMR,GENERAL,dbo,MS_calculate_type,calculate_type_id,integer,modified_date,datetime,No,,incremental with watermark datetime,
dataglossary_row_443_chunk_0,db_type sql server database_server_name emr source_system_database_name general schema_name dbo source_table ms_deliverycampaign_mapping pk_column_name deliveryfee_mapping_id pk_data_type integer watermark_column_name modified_date watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,339,84,SQL Server,EMR,GENERAL,dbo,MS_DeliveryCampaign_Mapping,deliveryfee_mapping_id,integer,modified_date,datetime,No,,incremental with watermark datetime,
dataglossary_row_444_chunk_0,db_type sql server database_server_name emr source_system_database_name general schema_name dbo source_table ms_distance_price pk_column_name distance_price_id pk_data_type integer watermark_column_name modified_date watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,324,81,SQL Server,EMR,GENERAL,dbo,MS_distance_price,distance_price_id,integer,modified_date,datetime,No,,incremental with watermark datetime,
dataglossary_row_445_chunk_0,db_type sql server database_server_name emr source_system_database_name general schema_name dbo source_table ms_fix_distance_price pk_column_name fix_distance_price_id pk_data_type integer watermark_column_name modified_date watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,332,83,SQL Server,EMR,GENERAL,dbo,MS_fix_distance_price,fix_distance_price_id,integer,modified_date,datetime,No,,incremental with watermark datetime,
dataglossary_row_446_chunk_0,db_type sql server database_server_name emr source_system_database_name general schema_name dbo source_table ms_fix_price pk_column_name fix_price_id pk_data_type integer watermark_column_name modified_date watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,314,78,SQL Server,EMR,GENERAL,dbo,MS_fix_price,fix_price_id,integer,modified_date,datetime,No,,incremental with watermark datetime,
dataglossary_row_447_chunk_0,db_type sql server database_server_name emr source_system_database_name general schema_name dbo source_table ms_fix_progressive_price pk_column_name fix_progressive_price_id pk_data_type integer watermark_column_name modified_date watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,338,84,SQL Server,EMR,GENERAL,dbo,MS_fix_progressive_price,fix_progressive_price_id,integer,modified_date,datetime,No,,incremental with watermark datetime,
dataglossary_row_448_chunk_0,db_type sql server database_server_name emr source_system_database_name general schema_name dbo source_table ms_organization_location pk_column_name organization_location_id pk_data_type integer watermark_column_name modified_date watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,338,84,SQL Server,EMR,GENERAL,dbo,MS_organization_location,organization_location_id,integer,modified_date,datetime,No,,incremental with watermark datetime,
dataglossary_row_449_chunk_0,db_type sql server database_server_name emr source_system_database_name general schema_name dbo source_table ms_price_calculate pk_column_name price_calculate_id pk_data_type integer watermark_column_name modified_date watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,326,81,SQL Server,EMR,GENERAL,dbo,MS_price_calculate,price_calculate_id,integer,modified_date,datetime,No,,incremental with watermark datetime,
dataglossary_row_450_chunk_0,db_type sql server database_server_name emr source_system_database_name general schema_name dbo source_table ms_price_header pk_column_name price_header_id pk_data_type integer watermark_column_name modified_date watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,320,80,SQL Server,EMR,GENERAL,dbo,MS_price_header,price_header_id,integer,modified_date,datetime,No,,incremental with watermark datetime,
dataglossary_row_451_chunk_0,db_type sql server database_server_name emr source_system_database_name general schema_name dbo source_table ms_price_type pk_column_name price_type_id pk_data_type integer watermark_column_name modified_date watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,316,79,SQL Server,EMR,GENERAL,dbo,MS_price_type,price_type_id,integer,modified_date,datetime,No,,incremental with watermark datetime,
dataglossary_row_452_chunk_0,db_type sql server database_server_name emr source_system_database_name hope_lv schema_name dbo source_table mappingsalesitemhope pk_column_name mappingsalesitemid pk_data_type integer watermark_column_name mappingsalesitemid watermark_data_type integer is_watermark_null no extraction_type_rules incremental with watermark datetime,332,83,SQL Server,EMR,HOPE_LV,dbo,MappingSalesItemHope,MappingSalesItemId,integer,MappingSalesItemId,integer,No,3305.0,incremental with watermark datetime,
dataglossary_row_453_chunk_0,db_type sql server database_server_name emr source_system_database_name hope_lv schema_name dbo source_table viewdrugorderhope pk_column_name drugorderhopeid pk_data_type integer watermark_column_name drugorderhopeid watermark_data_type integer is_watermark_null no extraction_type_rules incremental with watermark datetime,323,80,SQL Server,EMR,HOPE_LV,dbo,ViewDrugOrderHope,DrugOrderHopeId,integer,DrugOrderHopeId,integer,No,294838.0,incremental with watermark datetime,
dataglossary_row_454_chunk_0,db_type sql server database_server_name emr source_system_database_name hope_rsu schema_name dbo source_table mappingsalesitemhope pk_column_name mappingsalesitemid pk_data_type integer watermark_column_name mappingsalesitemid watermark_data_type integer is_watermark_null no extraction_type_rules incremental with watermark datetime,333,83,SQL Server,EMR,HOPE_RSU,dbo,MappingSalesItemHope,MappingSalesItemId,integer,MappingSalesItemId,integer,No,2885.0,incremental with watermark datetime,
dataglossary_row_455_chunk_0,db_type sql server database_server_name emr source_system_database_name hope_rsu schema_name dbo source_table viewdrugorderhope pk_column_name drugorderhopeid pk_data_type integer watermark_column_name drugorderhopeid watermark_data_type integer is_watermark_null no extraction_type_rules incremental with watermark datetime,324,81,SQL Server,EMR,HOPE_RSU,dbo,ViewDrugOrderHope,DrugOrderHopeId,integer,DrugOrderHopeId,integer,No,469067.0,incremental with watermark datetime,
dataglossary_row_456_chunk_0,db_type sql server database_server_name emr source_system_database_name online_payment schema_name dbo source_table tr_payment_header pk_column_name payment_header_id pk_data_type integer watermark_column_name created_date watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,330,82,SQL Server,EMR,ONLINE_PAYMENT,dbo,TR_payment_header,payment_header_id,integer,created_date,datetime,No,,incremental with watermark datetime,
dataglossary_row_457_chunk_0,db_type sql server database_server_name emr source_system_database_name user_management schema_name dbo source_table shg_application pk_column_name application_id pk_data_type uniqueidentifier watermark_column_name modified_date watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,336,84,SQL Server,EMR,USER_MANAGEMENT,dbo,shg_application,application_id,uniqueidentifier,modified_date,datetime,No,61.0,incremental with watermark datetime,
dataglossary_row_458_chunk_0,db_type sql server database_server_name emr source_system_database_name user_management schema_name dbo source_table shg_change_password_history pk_column_name change_password_history_id pk_data_type uniqueidentifier watermark_column_name entraid_mapping_id watermark_data_type uniqueidentifier is_watermark_null no extraction_type_rules incremental with watermark datetime,373,93,SQL Server,EMR,USER_MANAGEMENT,dbo,shg_change_password_history,change_password_history_id,uniqueidentifier,entraid_mapping_id,uniqueidentifier,No,61453.0,incremental with watermark datetime,
dataglossary_row_459_chunk_0,db_type sql server database_server_name emr source_system_database_name user_management schema_name dbo source_table shg_doctor_sip pk_column_name doctor_sip_id pk_data_type uniqueidentifier watermark_column_name modified_date watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,334,83,SQL Server,EMR,USER_MANAGEMENT,dbo,shg_doctor_sip,doctor_sip_id,uniqueidentifier,modified_date,datetime,No,5468.0,incremental with watermark datetime,
dataglossary_row_460_chunk_0,db_type sql server database_server_name emr source_system_database_name user_management schema_name dbo source_table shg_entraid_mapping pk_column_name entraid_mapping_id pk_data_type uniqueidentifier watermark_column_name modified_date watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,344,86,SQL Server,EMR,USER_MANAGEMENT,dbo,shg_entraid_mapping,entraid_mapping_id,uniqueidentifier,modified_date,datetime,No,17929.0,incremental with watermark datetime,
dataglossary_row_461_chunk_0,db_type sql server database_server_name emr source_system_database_name user_management schema_name dbo source_table shg_login_log pk_column_name login_log_id pk_data_type integer watermark_column_name login_date watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,320,80,SQL Server,EMR,USER_MANAGEMENT,dbo,shg_login_log,login_log_id,integer,login_date,datetime,No,31477155.0,incremental with watermark datetime,
dataglossary_row_462_chunk_0,db_type sql server database_server_name emr source_system_database_name user_management schema_name dbo source_table shg_page pk_column_name page_id pk_data_type uniqueidentifier watermark_column_name modified_date watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,322,80,SQL Server,EMR,USER_MANAGEMENT,dbo,shg_page,page_id,uniqueidentifier,modified_date,datetime,No,43.0,incremental with watermark datetime,
dataglossary_row_463_chunk_0,db_type sql server database_server_name emr source_system_database_name user_management schema_name dbo source_table shg_qr_code pk_column_name qr_guid pk_data_type varchar watermark_column_name qr_modified_date watermark_data_type datetime is_watermark_null yes extraction_type_rules customquery_find other watermark column,324,81,SQL Server,EMR,USER_MANAGEMENT,dbo,shg_qr_code,qr_guid,varchar,qr_modified_date,datetime,Yes,2583.0,customquery_find other watermark column,
dataglossary_row_464_chunk_0,db_type sql server database_server_name emr source_system_database_name user_management schema_name dbo source_table shg_qr_code_log pk_column_name qr_guid pk_data_type varchar watermark_column_name qr_modified_date watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,323,80,SQL Server,EMR,USER_MANAGEMENT,dbo,shg_qr_code_log,qr_guid,varchar,qr_modified_date,datetime,No,383392.0,incremental with watermark datetime,
dataglossary_row_465_chunk_0,db_type sql server database_server_name emr source_system_database_name user_management schema_name dbo source_table shg_role pk_column_name role_id pk_data_type uniqueidentifier watermark_column_name modified_date watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,322,80,SQL Server,EMR,USER_MANAGEMENT,dbo,shg_role,role_id,uniqueidentifier,modified_date,datetime,No,183.0,incremental with watermark datetime,
dataglossary_row_466_chunk_0,db_type sql server database_server_name emr source_system_database_name user_management schema_name dbo source_table shg_role_access pk_column_name role_access_id pk_data_type integer watermark_column_name modified_date watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,327,81,SQL Server,EMR,USER_MANAGEMENT,dbo,shg_role_access,role_access_id,integer,modified_date,datetime,No,18.0,incremental with watermark datetime,
dataglossary_row_467_chunk_0,db_type sql server database_server_name emr source_system_database_name user_management schema_name dbo source_table shg_user_lock pk_column_name user_lock_id pk_data_type integer watermark_column_name lock_date watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,319,79,SQL Server,EMR,USER_MANAGEMENT,dbo,shg_user_lock,user_lock_id,integer,lock_date,datetime,No,4627.0,incremental with watermark datetime,
dataglossary_row_468_chunk_0,db_type sql server database_server_name emr source_system_database_name user_management schema_name dbo source_table shg_user_role pk_column_name user_role_id pk_data_type integer watermark_column_name modified_date watermark_data_type datetime is_watermark_null no extraction_type_rules incremental with watermark datetime,323,80,SQL Server,EMR,USER_MANAGEMENT,dbo,shg_user_role,user_role_id,integer,modified_date,datetime,No,87711.0,incremental with watermark datetime,
dataglossary_row_469_chunk_0,db_type sql server database_server_name emr source_system_database_name user_management schema_name dbo source_table shg_user_ticketing pk_column_name user_ticketing_id pk_data_type integer is_watermark_null no extraction_type_rules incremental with watermark primarykey integer,278,69,SQL Server,EMR,USER_MANAGEMENT,dbo,shg_user_ticketing,user_ticketing_id,integer,,,No,0.0,incremental with watermark primarykey integer,
dataglossary_row_470_chunk_0,db_type sql server database_server_name emr source_system_database_name his_discharge schema_name dbo source_table ms_mobile_discharge_setting pk_column_name mobile_setting_id pk_data_type uniqueidentifier watermark_column_name modifieddate watermark_data_type datetime is_watermark_null yes extraction_type_rules customquery_find other watermark column,353,88,SQL Server,EMR,HIS_DISCHARGE,dbo,MS_Mobile_discharge_setting,mobile_setting_id,uniqueidentifier,ModifiedDate,datetime,Yes,48.0,customquery_find other watermark column,
